Year,Month,Anomaly,Year_num
1893,4,-0.365,1893.25
1893,5,-0.396,1893.3333333333333
1893,6,-0.309,1893.4166666666667
1893,7,-0.177,1893.5
1893,8,-0.274,1893.5833333333333
1893,9,-0.359,1893.6666666666667
1893,10,-0.23,1893.75
1893,11,-0.338,1893.8333333333333
1893,12,-0.402,1893.9166666666667
1894,1,-0.544,1894
1894,2,-0.43,1894.0833333333333
1894,3,-0.331,1894.1666666666667
1894,4,-0.521,1894.25
1894,5,-0.399,1894.3333333333333
1894,6,-0.466,1894.4166666666667
1894,7,-0.278,1894.5
1894,8,-0.274,1894.5833333333333
1894,9,-0.343,1894.6666666666667
1894,10,-0.227,1894.75
1894,11,-0.415,1894.8333333333333
1894,12,-0.316,1894.9166666666667
1895,1,-0.457,1895
1895,2,-0.453,1895.0833333333333
1895,3,-0.415,1895.1666666666667
1895,4,-0.281,1895.25
1895,5,-0.328,1895.3333333333333
1895,6,-0.284,1895.4166666666667
1895,7,-0.214,1895.5
1895,8,-0.296,1895.5833333333333
1895,9,-0.336,1895.6666666666667
1895,10,-0.222,1895.75
1895,11,-0.195,1895.8333333333333
1895,12,-0.183,1895.9166666666667
1896,1,-0.219,1896
1896,2,-0.269,1896.0833333333333
1896,3,-0.455,1896.1666666666667
1896,4,-0.449,1896.25
1896,5,-0.28,1896.3333333333333
1896,6,-0.143,1896.4166666666667
1896,7,-0.104,1896.5
1896,8,-0.102,1896.5833333333333
1896,9,-0.186,1896.6666666666667
1896,10,-0.04,1896.75
1896,11,-0.271,1896.8333333333333
1896,12,-0.093,1896.9166666666667
1897,1,-0.172,1897
1897,2,-0.275,1897.0833333333333
1897,3,-0.289,1897.1666666666667
1897,4,-0.064,1897.25
1897,5,-0.019,1897.3333333333333
1897,6,-0.17,1897.4166666666667
1897,7,-0.187,1897.5
1897,8,-0.209,1897.5833333333333
1897,9,-0.252,1897.6666666666667
1897,10,-0.204,1897.75
1897,11,-0.323,1897.8333333333333
1897,12,-0.245,1897.9166666666667
1898,1,-0.164,1898
1898,2,-0.497,1898.0833333333333
1898,3,-0.629,1898.1666666666667
1898,4,-0.407,1898.25
1898,5,-0.435,1898.3333333333333
1898,6,-0.232,1898.4166666666667
1898,7,-0.346,1898.5
1898,8,-0.366,1898.5833333333333
1898,9,-0.403,1898.6666666666667
1898,10,-0.483,1898.75
1898,11,-0.552,1898.8333333333333
1898,12,-0.401,1898.9166666666667
1899,1,-0.209,1899
1899,2,-0.486,1899.0833333333333
1899,3,-0.432,1899.1666666666667
1899,4,-0.217,1899.25
1899,5,-0.217,1899.3333333333333
1899,6,-0.375,1899.4166666666667
1899,7,-0.273,1899.5
1899,8,-0.167,1899.5833333333333
1899,9,-0.118,1899.6666666666667
1899,10,-0.082,1899.75
1899,11,0.009,1899.8333333333333
1899,12,-0.273,1899.9166666666667
1900,1,-0.415,1900
1900,2,-0.01,1900.0833333333333
1900,3,0.038,1900.1666666666667
1900,4,-0.126,1900.25
1900,5,-0.08,1900.3333333333333
1900,6,-0.155,1900.4166666666667
1900,7,-0.184,1900.5
1900,8,-0.174,1900.5833333333333
1900,9,-0.139,1900.6666666666667
1900,10,0.041,1900.75
1900,11,-0.211,1900.8333333333333
1900,12,-0.121,1900.9166666666667
1901,1,-0.279,1901
1901,2,-0.088,1901.0833333333333
1901,3,-0.024,1901.1666666666667
1901,4,-0.047,1901.25
1901,5,-0.176,1901.3333333333333
1901,6,-0.239,1901.4166666666667
1901,7,-0.271,1901.5
1901,8,-0.204,1901.5833333333333
1901,9,-0.291,1901.6666666666667
1901,10,-0.292,1901.75
1901,11,-0.303,1901.8333333333333
1901,12,-0.249,1901.9166666666667
1902,1,-0.283,1902
1902,2,-0.075,1902.0833333333333
1902,3,-0.393,1902.1666666666667
1902,4,-0.334,1902.25
1902,5,-0.394,1902.3333333333333
1902,6,-0.362,1902.4166666666667
1902,7,-0.321,1902.5
1902,8,-0.357,1902.5833333333333
1902,9,-0.384,1902.6666666666667
1902,10,-0.426,1902.75
1902,11,-0.561,1902.8333333333333
1902,12,-0.507,1902.9166666666667
1903,1,-0.26,1903
1903,2,-0.161,1903.0833333333333
1903,3,-0.306,1903.1666666666667
1903,4,-0.506,1903.25
1903,5,-0.472,1903.3333333333333
1903,6,-0.558,1903.4166666666667
1903,7,-0.47,1903.5
1903,8,-0.571,1903.5833333333333
1903,9,-0.628,1903.6666666666667
1903,10,-0.564,1903.75
1903,11,-0.563,1903.8333333333333
1903,12,-0.526,1903.9166666666667
1904,1,-0.661,1904
1904,2,-0.67,1904.0833333333333
1904,3,-0.507,1904.1666666666667
1904,4,-0.554,1904.25
1904,5,-0.557,1904.3333333333333
1904,6,-0.523,1904.4166666666667
1904,7,-0.545,1904.5
1904,8,-0.517,1904.5833333333333
1904,9,-0.618,1904.6666666666667
1904,10,-0.497,1904.75
1904,11,-0.285,1904.8333333333333
1904,12,-0.338,1904.9166666666667
1905,1,-0.347,1905
1905,2,-0.618,1905.0833333333333
1905,3,-0.317,1905.1666666666667
1905,4,-0.383,1905.25
1905,5,-0.305,1905.3333333333333
1905,6,-0.337,1905.4166666666667
1905,7,-0.366,1905.5
1905,8,-0.287,1905.5833333333333
1905,9,-0.354,1905.6666666666667
1905,10,-0.315,1905.75
1905,11,-0.192,1905.8333333333333
1905,12,-0.275,1905.9166666666667
1906,1,-0.346,1906
1906,2,-0.326,1906.0833333333333
1906,3,-0.123,1906.1666666666667
1906,4,-0.043,1906.25
1906,5,-0.292,1906.3333333333333
1906,6,-0.257,1906.4166666666667
1906,7,-0.333,1906.5
1906,8,-0.282,1906.5833333333333
1906,9,-0.343,1906.6666666666667
1906,10,-0.18,1906.75
1906,11,-0.4,1906.8333333333333
1906,12,-0.153,1906.9166666666667
1907,1,-0.413,1907
1907,2,-0.556,1907.0833333333333
1907,3,-0.285,1907.1666666666667
1907,4,-0.352,1907.25
1907,5,-0.522,1907.3333333333333
1907,6,-0.48,1907.4166666666667
1907,7,-0.42,1907.5
1907,8,-0.433,1907.5833333333333
1907,9,-0.411,1907.6666666666667
1907,10,-0.237,1907.75
1907,11,-0.548,1907.8333333333333
1907,12,-0.461,1907.9166666666667
1908,1,-0.42,1908
1908,2,-0.278,1908.0833333333333
1908,3,-0.6,1908.1666666666667
1908,4,-0.485,1908.25
1908,5,-0.302,1908.3333333333333
1908,6,-0.329,1908.4166666666667
1908,7,-0.361,1908.5
1908,8,-0.486,1908.5833333333333
1908,9,-0.373,1908.6666666666667
1908,10,-0.483,1908.75
1908,11,-0.671,1908.8333333333333
1908,12,-0.569,1908.9166666666667
1909,1,-0.774,1909
1909,2,-0.489,1909.0833333333333
1909,3,-0.576,1909.1666666666667
1909,4,-0.567,1909.25
1909,5,-0.523,1909.3333333333333
1909,6,-0.49,1909.4166666666667
1909,7,-0.519,1909.5
1909,8,-0.355,1909.5833333333333
1909,9,-0.486,1909.6666666666667
1909,10,-0.459,1909.75
1909,11,-0.42,1909.8333333333333
1909,12,-0.493,1909.9166666666667
1910,1,-0.387,1910
1910,2,-0.471,1910.0833333333333
1910,3,-0.54,1910.1666666666667
1910,4,-0.446,1910.25
1910,5,-0.358,1910.3333333333333
1910,6,-0.418,1910.4166666666667
1910,7,-0.422,1910.5
1910,8,-0.411,1910.5833333333333
1910,9,-0.439,1910.6666666666667
1910,10,-0.394,1910.75
1910,11,-0.631,1910.8333333333333
1910,12,-0.738,1910.9166666666667
1911,1,-0.679,1911
1911,2,-0.643,1911.0833333333333
1911,3,-0.617,1911.1666666666667
1911,4,-0.502,1911.25
1911,5,-0.536,1911.3333333333333
1911,6,-0.498,1911.4166666666667
1911,7,-0.487,1911.5
1911,8,-0.471,1911.5833333333333
1911,9,-0.495,1911.6666666666667
1911,10,-0.26,1911.75
1911,11,-0.324,1911.8333333333333
1911,12,-0.277,1911.9166666666667
1912,1,-0.226,1912
1912,2,-0.214,1912.0833333333333
1912,3,-0.438,1912.1666666666667
1912,4,-0.173,1912.25
1912,5,-0.253,1912.3333333333333
1912,6,-0.222,1912.4166666666667
1912,7,-0.513,1912.5
1912,8,-0.589,1912.5833333333333
1912,9,-0.667,1912.6666666666667
1912,10,-0.648,1912.75
1912,11,-0.499,1912.8333333333333
1912,12,-0.504,1912.9166666666667
1913,1,-0.536,1913
1913,2,-0.496,1913.0833333333333
1913,3,-0.453,1913.1666666666667
1913,4,-0.351,1913.25
1913,5,-0.416,1913.3333333333333
1913,6,-0.481,1913.4166666666667
1913,7,-0.424,1913.5
1913,8,-0.355,1913.5833333333333
1913,9,-0.418,1913.6666666666667
1913,10,-0.353,1913.75
1913,11,-0.31,1913.8333333333333
1913,12,-0.007,1913.9166666666667
1914,1,-0.001,1914
1914,2,-0.239,1914.0833333333333
1914,3,-0.332,1914.1666666666667
1914,4,-0.322,1914.25
1914,5,-0.218,1914.3333333333333
1914,6,-0.237,1914.4166666666667
1914,7,-0.302,1914.5
1914,8,-0.214,1914.5833333333333
1914,9,-0.27,1914.6666666666667
1914,10,-0.022,1914.75
1914,11,-0.185,1914.8333333333333
1914,12,-0.034,1914.9166666666667
1915,1,-0.234,1915
1915,2,-0.124,1915.0833333333333
1915,3,-0.022,1915.1666666666667
1915,4,0.081,1915.25
1915,5,0.006,1915.3333333333333
1915,6,-0.196,1915.4166666666667
1915,7,-0.207,1915.5
1915,8,-0.125,1915.5833333333333
1915,9,-0.219,1915.6666666666667
1915,10,-0.294,1915.75
1915,11,-0.135,1915.8333333333333
1915,12,-0.269,1915.9166666666667
1916,1,-0.178,1916
1916,2,-0.17,1916.0833333333333
1916,3,-0.27,1916.1666666666667
1916,4,-0.335,1916.25
1916,5,-0.339,1916.3333333333333
